owner,repo,issue_id,url,id,node_id,user_id,created_at,updated_at,author_association,body,performed_via_github_app,comments_url,html_url,issue_url
seejohnrun,haste-server,861909452,https://api.github.com/repos/seejohnrun/haste-server/issues/comments/823373150,823373150,MDEyOklzc3VlQ29tbWVudDgyMzM3MzE1MA==,19365835,2021-04-20T15:35:44Z,2021-04-20T15:35:54Z,NONE,"replace the current health check with this or remove it altogether
`HEALTHCHECK CMD curl --fail ${HOST}:${PORT} || exit 1`
but even then nothing rly works, as soon as i link a volume to the file dir it just fails to save any documents not sure whats up with this project, even the original website doesnt seem to work anymore",NA,https://api.github.com/repos/seejohnrun/haste-server/issues/376/comments,https://github.com/seejohnrun/haste-server/issues/376#issuecomment-823373150,https://api.github.com/repos/seejohnrun/haste-server/issues/376
seejohnrun,haste-server,861909452,https://api.github.com/repos/seejohnrun/haste-server/issues/comments/823510405,823510405,MDEyOklzc3VlQ29tbWVudDgyMzUxMDQwNQ==,10331278,2021-04-20T18:35:07Z,2021-04-20T18:35:25Z,NONE,"Yeah, I disabled the health check to get around the problem.

> i link a volume to the file dir it just fails to save any documents

Not relevant to this issue, but I managed to get working everything just fine by adding these two environment variables: `-e STORAGE_TYPE=""file"" -e STORAGE_FILEPATH=""/data""` and mounting only the `/data` folder. No config file was added or mounted. Works just fine and I am using it happily on a daily basis.",NA,https://api.github.com/repos/seejohnrun/haste-server/issues/376/comments,https://github.com/seejohnrun/haste-server/issues/376#issuecomment-823510405,https://api.github.com/repos/seejohnrun/haste-server/issues/376
seejohnrun,haste-server,847379545,https://api.github.com/repos/seejohnrun/haste-server/issues/comments/813695286,813695286,MDEyOklzc3VlQ29tbWVudDgxMzY5NTI4Ng==,56106431,2021-04-05T22:52:11Z,2021-04-05T22:52:11Z,NONE,KeyError: 'key',NA,https://api.github.com/repos/seejohnrun/haste-server/issues/372/comments,https://github.com/seejohnrun/haste-server/issues/372#issuecomment-813695286,https://api.github.com/repos/seejohnrun/haste-server/issues/372
seejohnrun,haste-server,847379545,https://api.github.com/repos/seejohnrun/haste-server/issues/comments/813704124,813704124,MDEyOklzc3VlQ29tbWVudDgxMzcwNDEyNA==,3876474,2021-04-05T23:17:55Z,2021-04-05T23:17:55Z,NONE,@SlyTheFloof can you elaborate pls?  can it be fixed?,NA,https://api.github.com/repos/seejohnrun/haste-server/issues/372/comments,https://github.com/seejohnrun/haste-server/issues/372#issuecomment-813704124,https://api.github.com/repos/seejohnrun/haste-server/issues/372
seejohnrun,haste-server,833146751,https://api.github.com/repos/seejohnrun/haste-server/issues/comments/809638733,809638733,MDEyOklzc3VlQ29tbWVudDgwOTYzODczMw==,7322364,2021-03-29T19:10:32Z,2021-03-29T19:10:32Z,NONE,Also having this issue... can't use Hastebin online.,NA,https://api.github.com/repos/seejohnrun/haste-server/issues/370/comments,https://github.com/seejohnrun/haste-server/issues/370#issuecomment-809638733,https://api.github.com/repos/seejohnrun/haste-server/issues/370
seejohnrun,haste-server,833146751,https://api.github.com/repos/seejohnrun/haste-server/issues/comments/809898056,809898056,MDEyOklzc3VlQ29tbWVudDgwOTg5ODA1Ng==,81606157,2021-03-30T04:27:27Z,2021-03-30T04:27:27Z,NONE,The same issue!,NA,https://api.github.com/repos/seejohnrun/haste-server/issues/370/comments,https://github.com/seejohnrun/haste-server/issues/370#issuecomment-809898056,https://api.github.com/repos/seejohnrun/haste-server/issues/370
seejohnrun,haste-server,825856116,https://api.github.com/repos/seejohnrun/haste-server/issues/comments/794425636,794425636,MDEyOklzc3VlQ29tbWVudDc5NDQyNTYzNg==,358228,2021-03-09T20:40:15Z,2021-03-09T20:40:15Z,NONE,"Greetings @RootException, can you post your server configuration? 
I just want to verify, did you install the mongodb npm package?
In the code I see that the source code has ""mongo"" as the library name yet the readme specifies that it should be ""mongodb"". Can you try ""mongo"" as the storage type and see if that works?",NA,https://api.github.com/repos/seejohnrun/haste-server/issues/369/comments,https://github.com/seejohnrun/haste-server/issues/369#issuecomment-794425636,https://api.github.com/repos/seejohnrun/haste-server/issues/369
seejohnrun,haste-server,825856116,https://api.github.com/repos/seejohnrun/haste-server/issues/comments/795955304,795955304,MDEyOklzc3VlQ29tbWVudDc5NTk1NTMwNA==,46348263,2021-03-10T19:27:24Z,2021-03-10T19:27:24Z,NONE,"Yeah Mongo is installed. No worries, because I use it for other services.
I tried out only mongo but also...:

![dc9deadd1cdb5eabbc1ead564d9691df](https://user-images.githubusercontent.com/46348263/110685864-02d2ed80-81df-11eb-9e7d-2b59d9b9dc58.png)
![0221a7fb17a6e231126a565542f58ffe](https://user-images.githubusercontent.com/46348263/110685869-049cb100-81df-11eb-8c20-d9f50874d565.png)
",NA,https://api.github.com/repos/seejohnrun/haste-server/issues/369/comments,https://github.com/seejohnrun/haste-server/issues/369#issuecomment-795955304,https://api.github.com/repos/seejohnrun/haste-server/issues/369
seejohnrun,haste-server,825856116,https://api.github.com/repos/seejohnrun/haste-server/issues/comments/796126800,796126800,MDEyOklzc3VlQ29tbWVudDc5NjEyNjgwMA==,42980888,2021-03-10T21:17:30Z,2021-03-10T21:17:30Z,NONE,"> 
> 
> Yeah Mongo is installed. No worries, because I use it for other services.
> I tried out only mongo but also...:
> 
> ![dc9deadd1cdb5eabbc1ead564d9691df](https://user-images.githubusercontent.com/46348263/110685864-02d2ed80-81df-11eb-9e7d-2b59d9b9dc58.png)
> ![0221a7fb17a6e231126a565542f58ffe](https://user-images.githubusercontent.com/46348263/110685869-049cb100-81df-11eb-8c20-d9f50874d565.png)

Are you sure the mongodb module is specifically installed with `npm i mongodb` in the paste directory?",NA,https://api.github.com/repos/seejohnrun/haste-server/issues/369/comments,https://github.com/seejohnrun/haste-server/issues/369#issuecomment-796126800,https://api.github.com/repos/seejohnrun/haste-server/issues/369
seejohnrun,haste-server,809140236,https://api.github.com/repos/seejohnrun/haste-server/issues/comments/780729190,780729190,MDEyOklzc3VlQ29tbWVudDc4MDcyOTE5MA==,358228,2021-02-17T17:43:03Z,2021-02-17T17:43:03Z,NONE,"Hi there! 
What is your current configuration for rate limiting?
Thanks,
Bryce",NA,https://api.github.com/repos/seejohnrun/haste-server/issues/368/comments,https://github.com/seejohnrun/haste-server/issues/368#issuecomment-780729190,https://api.github.com/repos/seejohnrun/haste-server/issues/368
seejohnrun,haste-server,808550479,https://api.github.com/repos/seejohnrun/haste-server/issues/comments/780754644,780754644,MDEyOklzc3VlQ29tbWVudDc4MDc1NDY0NA==,358228,2021-02-17T18:23:23Z,2021-02-17T18:23:23Z,NONE,"Hi G,

You can switch from the cdn in a few straightforward steps.
1. Download jquery to `haste-server/static/`
2. Edit `static/index.html` so that it points at your local jquery rather than google.
3. Restart haste-server.

Using a cdn here is helpful to prevent duplication of code and to reduce the small amount of bandwidth serving assets when self hosting. 

All the best, 
Bryce

If this response is helpful to you and resolves your problem please close out this issue. I'm not affiliated with this project but wanted to help out where I could.",NA,https://api.github.com/repos/seejohnrun/haste-server/issues/367/comments,https://github.com/seejohnrun/haste-server/issues/367#issuecomment-780754644,https://api.github.com/repos/seejohnrun/haste-server/issues/367
seejohnrun,haste-server,808550479,https://api.github.com/repos/seejohnrun/haste-server/issues/comments/822267646,822267646,MDEyOklzc3VlQ29tbWVudDgyMjI2NzY0Ng==,46790650,2021-04-19T08:11:14Z,2021-04-19T08:11:14Z,NONE,"Copying jquery directly in the static folder isn't a very good idea, I think it would be better if we include it with npm (https://www.npmjs.com/package/jquery)",NA,https://api.github.com/repos/seejohnrun/haste-server/issues/367/comments,https://github.com/seejohnrun/haste-server/issues/367#issuecomment-822267646,https://api.github.com/repos/seejohnrun/haste-server/issues/367
seejohnrun,haste-server,808550479,https://api.github.com/repos/seejohnrun/haste-server/issues/comments/822286141,822286141,MDEyOklzc3VlQ29tbWVudDgyMjI4NjE0MQ==,46790650,2021-04-19T08:39:20Z,2021-04-19T08:39:20Z,NONE,I've started a new pull request here: #375,NA,https://api.github.com/repos/seejohnrun/haste-server/issues/367/comments,https://github.com/seejohnrun/haste-server/issues/367#issuecomment-822286141,https://api.github.com/repos/seejohnrun/haste-server/issues/367
seejohnrun,haste-server,807510070,https://api.github.com/repos/seejohnrun/haste-server/issues/comments/778441241,778441241,MDEyOklzc3VlQ29tbWVudDc3ODQ0MTI0MQ==,358228,2021-02-12T20:36:42Z,2021-02-12T22:05:33Z,NONE,"Updates for clarity:
I cloned the repo and ran `docker-compose up --build`
Open the page in FireFox.
With inspector open I hit save and a 500 error is returned back to the browser and the server logs `verbose: error adding document`

I took a little bit of time and did some debugging output with winston on the memcached document store library. That gave me an error that it expected a number but was getting a string for the expiration.

Looking back through the commits the docker-entrypoint.js was changed in commit 36c854ef1bdc3305c8f10c55688c137e6bb5e8c4 
This commit creates a javascript object after doing a destructuring assignment on process.env
This makes every data type in the config and storage objects a string because it carries over the string type from process.env attributes.

By adding explicit conversions using Number() I ensure the values in the config.js are numbers as well and then the memcache default build works successfully when re-run using `docker-compose up --build`",NA,https://api.github.com/repos/seejohnrun/haste-server/issues/366/comments,https://github.com/seejohnrun/haste-server/pull/366#issuecomment-778441241,https://api.github.com/repos/seejohnrun/haste-server/issues/366
seejohnrun,haste-server,787877921,https://api.github.com/repos/seejohnrun/haste-server/issues/comments/763456437,763456437,MDEyOklzc3VlQ29tbWVudDc2MzQ1NjQzNw==,67071898,2021-01-20T09:12:29Z,2021-01-20T09:12:29Z,NONE,"HTTP Error Code 503 aka ""Service unavailable"" indicates a server problem you cannot do anything about. Error codes starting with 500 are server-side while error codes starting with 400 are usually client-side.",NA,https://api.github.com/repos/seejohnrun/haste-server/issues/365/comments,https://github.com/seejohnrun/haste-server/issues/365#issuecomment-763456437,https://api.github.com/repos/seejohnrun/haste-server/issues/365
seejohnrun,haste-server,787877921,https://api.github.com/repos/seejohnrun/haste-server/issues/comments/763517318,763517318,MDEyOklzc3VlQ29tbWVudDc2MzUxNzMxOA==,13908095,2021-01-20T10:50:04Z,2021-01-20T10:50:04Z,NONE,"Ye, but isn't it official page of hastebin? I dont have idea where else I could report that this site is not working properly ;/",NA,https://api.github.com/repos/seejohnrun/haste-server/issues/365/comments,https://github.com/seejohnrun/haste-server/issues/365#issuecomment-763517318,https://api.github.com/repos/seejohnrun/haste-server/issues/365
seejohnrun,haste-server,787877921,https://api.github.com/repos/seejohnrun/haste-server/issues/comments/763973457,763973457,MDEyOklzc3VlQ29tbWVudDc2Mzk3MzQ1Nw==,14860235,2021-01-20T21:53:17Z,2021-01-20T21:53:17Z,NONE,"Judging by #251, this is the right place to put it. I'm also experiencing 503 errors.",NA,https://api.github.com/repos/seejohnrun/haste-server/issues/365/comments,https://github.com/seejohnrun/haste-server/issues/365#issuecomment-763973457,https://api.github.com/repos/seejohnrun/haste-server/issues/365
seejohnrun,haste-server,787877921,https://api.github.com/repos/seejohnrun/haste-server/issues/comments/769475093,769475093,MDEyOklzc3VlQ29tbWVudDc2OTQ3NTA5Mw==,1404944,2021-01-28T23:52:10Z,2021-01-28T23:52:10Z,NONE,Its been down for me for awhile now. Stinks as I liked it. oh well.,NA,https://api.github.com/repos/seejohnrun/haste-server/issues/365/comments,https://github.com/seejohnrun/haste-server/issues/365#issuecomment-769475093,https://api.github.com/repos/seejohnrun/haste-server/issues/365
seejohnrun,haste-server,787877921,https://api.github.com/repos/seejohnrun/haste-server/issues/comments/801296949,801296949,MDEyOklzc3VlQ29tbWVudDgwMTI5Njk0OQ==,63609284,2021-03-17T18:05:17Z,2021-03-17T18:05:27Z,NONE,Does anyone else know a pastebin that can be POSTed to that's _not_ pastebin.com?,NA,https://api.github.com/repos/seejohnrun/haste-server/issues/365/comments,https://github.com/seejohnrun/haste-server/issues/365#issuecomment-801296949,https://api.github.com/repos/seejohnrun/haste-server/issues/365
seejohnrun,haste-server,787877921,https://api.github.com/repos/seejohnrun/haste-server/issues/comments/803543075,803543075,MDEyOklzc3VlQ29tbWVudDgwMzU0MzA3NQ==,4019718,2021-03-21T09:41:46Z,2021-03-21T09:41:46Z,NONE,"> Does anyone else know a pastebin that can be POSTed to that's _not_ pastebin.com?

@CraziiAce https://hastebin.skyra.pw. I [""forked""](https://github.com/skyra-project/docker-images/tree/main/haste-server) this repo and made it available for the Skyra discord bot. We keep hastes in a redis instance and they're automatically pruned after 6 hours. ",NA,https://api.github.com/repos/seejohnrun/haste-server/issues/365/comments,https://github.com/seejohnrun/haste-server/issues/365#issuecomment-803543075,https://api.github.com/repos/seejohnrun/haste-server/issues/365
seejohnrun,haste-server,784614479,https://api.github.com/repos/seejohnrun/haste-server/issues/comments/759088121,759088121,MDEyOklzc3VlQ29tbWVudDc1OTA4ODEyMQ==,21320859,2021-01-12T22:52:36Z,2021-01-12T22:52:36Z,NONE,updating the db so it takes long values seems to work; not sure if that breaks something else,NA,https://api.github.com/repos/seejohnrun/haste-server/issues/363/comments,https://github.com/seejohnrun/haste-server/issues/363#issuecomment-759088121,https://api.github.com/repos/seejohnrun/haste-server/issues/363
seejohnrun,haste-server,773055887,https://api.github.com/repos/seejohnrun/haste-server/issues/comments/749628299,749628299,MDEyOklzc3VlQ29tbWVudDc0OTYyODI5OQ==,6694151,2020-12-22T16:17:04Z,2020-12-22T16:17:04Z,NONE,"I was able to run haste server via two old projects, but it does not make sense to use these in 2020.

## compose
https://github.com/frdmn/docker-hastebin

## dockerfile
https://github.com/rlister/dockerfiles/tree/master/hastebin
",NA,https://api.github.com/repos/seejohnrun/haste-server/issues/362/comments,https://github.com/seejohnrun/haste-server/issues/362#issuecomment-749628299,https://api.github.com/repos/seejohnrun/haste-server/issues/362
seejohnrun,haste-server,773055887,https://api.github.com/repos/seejohnrun/haste-server/issues/comments/751840688,751840688,MDEyOklzc3VlQ29tbWVudDc1MTg0MDY4OA==,46790650,2020-12-28T19:39:56Z,2020-12-28T19:39:56Z,NONE,it looks like the haste server can't resolve the dns name redis-server. I use a IP in my setup and it works without any problems.,NA,https://api.github.com/repos/seejohnrun/haste-server/issues/362/comments,https://github.com/seejohnrun/haste-server/issues/362#issuecomment-751840688,https://api.github.com/repos/seejohnrun/haste-server/issues/362
seejohnrun,haste-server,765198606,https://api.github.com/repos/seejohnrun/haste-server/issues/comments/752329020,752329020,MDEyOklzc3VlQ29tbWVudDc1MjMyOTAyMA==,25187100,2020-12-30T05:05:56Z,2020-12-30T05:05:56Z,NONE,"I added typescript support to this fork: https://github.com/zneix/haste-server
With this PR:
https://github.com/zneix/haste-server/pull/6

See #339 for my reasons behind recommending this fork over the default repo",NA,https://api.github.com/repos/seejohnrun/haste-server/issues/361/comments,https://github.com/seejohnrun/haste-server/issues/361#issuecomment-752329020,https://api.github.com/repos/seejohnrun/haste-server/issues/361
seejohnrun,haste-server,756898145,https://api.github.com/repos/seejohnrun/haste-server/issues/comments/740586516,740586516,MDEyOklzc3VlQ29tbWVudDc0MDU4NjUxNg==,64729293,2020-12-08T12:19:16Z,2020-12-08T12:19:16Z,NONE,I use mongo as storage type,NA,https://api.github.com/repos/seejohnrun/haste-server/issues/359/comments,https://github.com/seejohnrun/haste-server/issues/359#issuecomment-740586516,https://api.github.com/repos/seejohnrun/haste-server/issues/359
seejohnrun,haste-server,756898145,https://api.github.com/repos/seejohnrun/haste-server/issues/comments/759922195,759922195,MDEyOklzc3VlQ29tbWVudDc1OTkyMjE5NQ==,46751150,2021-01-14T04:45:05Z,2021-01-14T20:43:04Z,NONE,"According to https://github.com/seejohnrun/haste-server#mongodb:
> You can also set an expire option to the number of seconds to expire keys in. This is off by default, but will constantly kick back expirations on each view or post.

From what it sounds like, you have to include the following in your `config.json`:
```json
{
  ""type"": ""mongodb"",
  ""connectionUrl"": ""mongodb://localhost:27017/database"",
  ""expire"": 2592000
}
```
What I set in the `expire` field was 2592000 seconds which is 30 days, just as you requested. A reminder that this is from the last view date and not from the creation date.

Lastly, if this issue seems to have solved your problem, please remember to close the issue.",NA,https://api.github.com/repos/seejohnrun/haste-server/issues/359/comments,https://github.com/seejohnrun/haste-server/issues/359#issuecomment-759922195,https://api.github.com/repos/seejohnrun/haste-server/issues/359
seejohnrun,haste-server,756898145,https://api.github.com/repos/seejohnrun/haste-server/issues/comments/760139859,760139859,MDEyOklzc3VlQ29tbWVudDc2MDEzOTg1OQ==,64729293,2021-01-14T11:32:48Z,2021-01-14T11:32:48Z,NONE,Thanks,NA,https://api.github.com/repos/seejohnrun/haste-server/issues/359/comments,https://github.com/seejohnrun/haste-server/issues/359#issuecomment-760139859,https://api.github.com/repos/seejohnrun/haste-server/issues/359
seejohnrun,haste-server,751883662,https://api.github.com/repos/seejohnrun/haste-server/issues/comments/737763082,737763082,MDEyOklzc3VlQ29tbWVudDczNzc2MzA4Mg==,64729293,2020-12-03T08:59:43Z,2020-12-03T08:59:43Z,NONE,"works good, but please fix also this

```
(node:549) DeprecationWarning: current Server Discovery and Monitoring engine is deprecated, and will be removed in a future version. To use the new Server Discover and Monitoring engine, pass option { useUnifiedTopology: true } to the MongoClient constructor.
(node:549) DeprecationWarning: collection.update is deprecated. Use updateOne, updateMany, or bulkWrite instead.
```",NA,https://api.github.com/repos/seejohnrun/haste-server/issues/358/comments,https://github.com/seejohnrun/haste-server/pull/358#issuecomment-737763082,https://api.github.com/repos/seejohnrun/haste-server/issues/358
