owner,repo,url,id,node_id,number,title,user_id,state,locked,assignee_id,milestone_id,comments,created_at,updated_at,closed_at,author_association,active_lock_reason,body,performed_via_github_app,is_pull_request,repository_url,labels_url,comments_url,events_url,html_url,pull_request_url
letmaik,rawpy,https://api.github.com/repos/letmaik/rawpy/issues/138,864793390,MDExOlB1bGxSZXF1ZXN0NjIwOTY0MTU3,138,Add more ColorSpace enums,4973094,open,FALSE,NA,NA,2,2021-04-22T10:30:19Z,2021-04-23T09:24:20Z,NA,CONTRIBUTOR,NA,"ACES has been around for a while, but DCI-P3 (D65) and Pec. 2020 are only in LibRaw master",NA,TRUE,https://api.github.com/repos/letmaik/rawpy,https://api.github.com/repos/letmaik/rawpy/issues/138/labels{/name},https://api.github.com/repos/letmaik/rawpy/issues/138/comments,https://api.github.com/repos/letmaik/rawpy/issues/138/events,https://github.com/letmaik/rawpy/pull/138,https://api.github.com/repos/letmaik/rawpy/pulls/138
letmaik,rawpy,https://api.github.com/repos/letmaik/rawpy/issues/133,791826996,MDExOlB1bGxSZXF1ZXN0NTU5ODE4OTg2,133,Do not compile LibRaw for mingw,4973094,closed,FALSE,NA,NA,5,2021-01-22T09:02:39Z,2021-01-22T10:23:21Z,2021-01-22T10:16:07Z,CONTRIBUTOR,NA,"Platform detection based on https://stackoverflow.com/a/51200002

Official CPython and Anaconda packages are built w/ MSVC.",NA,TRUE,https://api.github.com/repos/letmaik/rawpy,https://api.github.com/repos/letmaik/rawpy/issues/133/labels{/name},https://api.github.com/repos/letmaik/rawpy/issues/133/comments,https://api.github.com/repos/letmaik/rawpy/issues/133/events,https://github.com/letmaik/rawpy/pull/133,https://api.github.com/repos/letmaik/rawpy/pulls/133
letmaik,rawpy,https://api.github.com/repos/letmaik/rawpy/issues/132,789490496,MDU6SXNzdWU3ODk0OTA0OTY=,132,imsave() is deprecated,12000606,open,FALSE,NA,NA,1,2021-01-20T00:04:41Z,2021-01-26T21:10:11Z,NA,NONE,NA,"The README on the home page has the examples that use imageio.imsave to save output.
However, the `imsave `function is deprecated. It should be replaced with `imwrite`.",NA,FALSE,https://api.github.com/repos/letmaik/rawpy,https://api.github.com/repos/letmaik/rawpy/issues/132/labels{/name},https://api.github.com/repos/letmaik/rawpy/issues/132/comments,https://api.github.com/repos/letmaik/rawpy/issues/132/events,https://github.com/letmaik/rawpy/issues/132,NA
letmaik,rawpy,https://api.github.com/repos/letmaik/rawpy/issues/131,774724609,MDU6SXNzdWU3NzQ3MjQ2MDk=,131,Can rawpy do postprocessing raw data in type of ndarray?,12440197,closed,TRUE,NA,NA,0,2020-12-25T12:34:46Z,2021-01-26T21:07:41Z,2021-01-26T21:07:40Z,NONE,NA,"I read those issuses and know that it is impossiable to save a .arw file.

But I train a network to input a 1 channel raw data and output a 1 channel raw data. The input data in processed by .raw_image_visible.astype(np.float32) to get ndarray type. However, I cannot do postprocess in RawPy due to it is not 'rawpy.RawPy' type. 

Do you convert 'rawpy.RawPy' type to any numerical type in method '.postprocess'? Can I realize those postprocessing by using parts of this repo?

Thanks for your attention and valuable time!",NA,FALSE,https://api.github.com/repos/letmaik/rawpy,https://api.github.com/repos/letmaik/rawpy/issues/131/labels{/name},https://api.github.com/repos/letmaik/rawpy/issues/131/comments,https://api.github.com/repos/letmaik/rawpy/issues/131/events,https://github.com/letmaik/rawpy/issues/131,NA
letmaik,rawpy,https://api.github.com/repos/letmaik/rawpy/issues/130,772813917,MDU6SXNzdWU3NzI4MTM5MTc=,130,Edit attributes other than Rawpy.raw_image ?,58847159,closed,FALSE,NA,NA,3,2020-12-22T10:01:26Z,2020-12-22T14:27:01Z,2020-12-22T13:58:21Z,NONE,NA,"Hi, 

First I wanted to say thank you for making this library. It goes without saying that it is extremely convenient for many python image processing applications.

My actual question is the following: when a raw file is opened with 
`rawpy.imread(filePath)`, we can change the values of the Bayer array by affecting new values to the `raw_image` attribute of the `Rawpy` object. I've noticed, however, that we cannot edit the values of other array attributes, such as `Rawpy.black_level_per_channel`, or `Rawpy.color_matrix` . The potential usefulness of being able to edit such attributes is pretty obvious. Why is it not possible?",NA,FALSE,https://api.github.com/repos/letmaik/rawpy,https://api.github.com/repos/letmaik/rawpy/issues/130/labels{/name},https://api.github.com/repos/letmaik/rawpy/issues/130/comments,https://api.github.com/repos/letmaik/rawpy/issues/130/events,https://github.com/letmaik/rawpy/issues/130,NA
letmaik,rawpy,https://api.github.com/repos/letmaik/rawpy/issues/129,748301965,MDExOlB1bGxSZXF1ZXN0NTI1MzI4MzQ1,129,Python 3.9 support,530988,closed,FALSE,NA,NA,0,2020-11-22T17:46:45Z,2020-12-17T17:10:55Z,2020-12-17T17:10:51Z,OWNER,NA,"Also dropping Python 3.5 as it went EOL.

Not all dependencies have caught up with Python 3.9 yet, so CI will fail for now. Once CI is green, this PR can be merged and a new rawpy version released.",NA,TRUE,https://api.github.com/repos/letmaik/rawpy,https://api.github.com/repos/letmaik/rawpy/issues/129/labels{/name},https://api.github.com/repos/letmaik/rawpy/issues/129/comments,https://api.github.com/repos/letmaik/rawpy/issues/129/events,https://github.com/letmaik/rawpy/pull/129,https://api.github.com/repos/letmaik/rawpy/pulls/129
letmaik,rawpy,https://api.github.com/repos/letmaik/rawpy/issues/128,740137175,MDU6SXNzdWU3NDAxMzcxNzU=,128,questions about gamma correction and raw_image_visible,7438184,closed,FALSE,NA,NA,1,2020-11-10T18:18:48Z,2020-12-17T16:56:48Z,2020-12-17T16:56:47Z,NONE,NA,"I would like to understand how to get the linear color value from the raw_image_visible from a RW2 file.
the raw values seems to be 14 bits (I mean the values are below 2^14) and they do not seem similar to the postprocess image with gamma=1,1. for example raw values are never 0, while in the postprocessed there are 0 values. excluding demosaicing (I'm comparing a raw pixel with the relative color in the postprocessed image), why I see different values? is there any processing I'm forgetting? maybe white balance? but this does not explain the 0 values.
- is gamma=1,1 enough to get linear values even though postprocessing requires the colorspace? (which by default is srgb).
- is raw_image_visible already the linear value or requires something?
- it's hard to understand because I'm not sure whether matplotlib is always expecting gamma corrected images or not.

thanks!",NA,FALSE,https://api.github.com/repos/letmaik/rawpy,https://api.github.com/repos/letmaik/rawpy/issues/128/labels{/name},https://api.github.com/repos/letmaik/rawpy/issues/128/comments,https://api.github.com/repos/letmaik/rawpy/issues/128/events,https://github.com/letmaik/rawpy/issues/128,NA
letmaik,rawpy,https://api.github.com/repos/letmaik/rawpy/issues/127,734569795,MDU6SXNzdWU3MzQ1Njk3OTU=,127,Unsupported file format or not RAW file,33145677,closed,FALSE,NA,NA,3,2020-11-02T14:52:34Z,2020-12-17T16:57:46Z,2020-12-17T16:57:46Z,NONE,NA,"Hello,

I'm trying to open a '.raw' file using the following command : rawpy.imread(image_path).
I'm receiving the following error:  rawpy._rawpy.LibRawFileUnsupportedError: b'Unsupported file format or not RAW file'

Description about my '.raw' file:
The '.raw' file does not contain any header information. Each pixel is stored using 2 bytes/pixels.

Please help me out if anyone faced the same problem.",NA,FALSE,https://api.github.com/repos/letmaik/rawpy,https://api.github.com/repos/letmaik/rawpy/issues/127/labels{/name},https://api.github.com/repos/letmaik/rawpy/issues/127/comments,https://api.github.com/repos/letmaik/rawpy/issues/127/events,https://github.com/letmaik/rawpy/issues/127,NA
letmaik,rawpy,https://api.github.com/repos/letmaik/rawpy/issues/126,731441576,MDU6SXNzdWU3MzE0NDE1NzY=,126,unable to open 4224 x 3136 raw image,3532618,closed,FALSE,NA,NA,8,2020-10-28T13:27:56Z,2021-01-26T21:01:47Z,2020-10-30T18:25:21Z,NONE,NA,"I have used ImageJ to open this 4224 x 3136 little-endian byte order file but for some reason rawpy complains:
`    with rawpy.imread('template.raw') as raw:
  File ""/home/pas/.local/lib/python3.6/site-packages/rawpy/__init__.py"", line 20, in imread
    d.open_file(pathOrFile)
  File ""rawpy/_rawpy.pyx"", line 404, in rawpy._rawpy.RawPy.open_file
  File ""rawpy/_rawpy.pyx"", line 914, in rawpy._rawpy.RawPy.handle_error
rawpy._rawpy.LibRawFileUnsupportedError: b'Unsupported file format or not RAW file'
`
Is there a way to get additional debug or a way to fix this image loading problem?

`
 //  Captured 13:52:29 - Wednesday, October 28, 2020
//
//  Frame 10 of 10
//  Sensor info:
//	Width                 = 4224
//	Height                = 3136
//	Top Non-Pixel Rows    = 0
//	Bottom Non-Pixel Rows = 0
//	Image Format          = Bayer 10
//	Subformat             = GRBG
//	Sensor output         = 10 bits per pixel
//	Color Filter          = Monochrome
//
//  .RAW file info:
//	stored as      = 16 bits unsigned short
//	Endianess      = little
//             bit|  7  |  6  |  5  |  4  |  3  |  2  |  1  |  0  |
//        Byte 0  | ------------------Pixel[7:0]----------------- |
//        Byte 1  |  0     0     0     0     0     0  | Pixel[9:8]|
//
//  Application info:
//	Application Name = C:/Aptina Imaging/bin/DevWareX.exe
//	Application Version = 6.0.25.54771
//	Application Type = 6.0.25_Release
//	Application Date = 03/12/2020
`",NA,FALSE,https://api.github.com/repos/letmaik/rawpy,https://api.github.com/repos/letmaik/rawpy/issues/126/labels{/name},https://api.github.com/repos/letmaik/rawpy/issues/126/comments,https://api.github.com/repos/letmaik/rawpy/issues/126/events,https://github.com/letmaik/rawpy/issues/126,NA
letmaik,rawpy,https://api.github.com/repos/letmaik/rawpy/issues/125,723460039,MDExOlB1bGxSZXF1ZXN0NTA1MDQyMTY0,125,update to LibRaw 0.20.2 and refresh other libs,4973094,closed,FALSE,NA,NA,0,2020-10-16T19:03:56Z,2020-10-16T19:50:30Z,2020-10-16T19:47:44Z,CONTRIBUTOR,NA,jasper and lcms2 also updated for linux and MacOS,NA,TRUE,https://api.github.com/repos/letmaik/rawpy,https://api.github.com/repos/letmaik/rawpy/issues/125/labels{/name},https://api.github.com/repos/letmaik/rawpy/issues/125/comments,https://api.github.com/repos/letmaik/rawpy/issues/125/events,https://github.com/letmaik/rawpy/pull/125,https://api.github.com/repos/letmaik/rawpy/pulls/125
