owner,repo,url,id,node_id,number,title,user_id,state,locked,assignee_id,milestone_id,comments,created_at,updated_at,closed_at,author_association,active_lock_reason,body,performed_via_github_app,is_pull_request,repository_url,labels_url,comments_url,events_url,html_url,pull_request_url
mashlol,notify,https://api.github.com/repos/mashlol/notify/issues/58,837150117,MDU6SXNzdWU4MzcxNTAxMTc=,58,Notify not working anymore,79359434,closed,FALSE,NA,NA,3,2021-03-21T18:32:23Z,2021-04-06T02:37:56Z,2021-04-06T02:37:56Z,NONE,NA,"Hello,
is notify really not working anymore? If yes, is there a successor or simple alternative?
It worked perfectly until a few weeks ago.
Thank you",NA,FALSE,https://api.github.com/repos/mashlol/notify,https://api.github.com/repos/mashlol/notify/issues/58/labels{/name},https://api.github.com/repos/mashlol/notify/issues/58/comments,https://api.github.com/repos/mashlol/notify/issues/58/events,https://github.com/mashlol/notify/issues/58,NA
mashlol,notify,https://api.github.com/repos/mashlol/notify/issues/57,665493211,MDExOlB1bGxSZXF1ZXN0NDU2NTQ5Nzk4,57,Play Store link's warning,7108843,closed,FALSE,NA,NA,4,2020-07-25T01:54:12Z,2020-07-25T02:14:36Z,2020-07-25T02:01:03Z,CONTRIBUTOR,NA,"Due to you or Google removed the app from the store, that will be good for users to know that currently, it's not available.",NA,TRUE,https://api.github.com/repos/mashlol/notify,https://api.github.com/repos/mashlol/notify/issues/57/labels{/name},https://api.github.com/repos/mashlol/notify/issues/57/comments,https://api.github.com/repos/mashlol/notify/issues/57/events,https://github.com/mashlol/notify/pull/57,https://api.github.com/repos/mashlol/notify/pulls/57
mashlol,notify,https://api.github.com/repos/mashlol/notify/issues/56,665491763,MDExOlB1bGxSZXF1ZXN0NDU2NTQ4NzIx,56,Gradle upgrade to v6.5.1,7108843,closed,FALSE,NA,NA,0,2020-07-25T01:43:34Z,2020-07-25T02:19:40Z,2020-07-25T02:00:04Z,CONTRIBUTOR,NA,"Here is the summary of changes:
- In `android/Notify/gradle/wrapper/gradle-wrapper.properties` file upgraded `gradle`'s version from `2.14.1` to `6.5.1` due to `6.5.1` is the least stable one by 2020/07/25 and the early versions are incompatible with JAVA's `14` version)
- in `android/Notify/app/build.gradle` file changed command names due to the keyword ""Compile` is now outdated in the newest `gradle`'s versions)
- In `android/Notify/build.gradle` file upgraded `gradle`'s plugin's version due to the old one was incompatible with the newest version.
- changed `android/Notify/gradlew` file's mode, so it can be executed in Linux systems without execution of the command `chmod +x android/Notify/gradlew`.",NA,TRUE,https://api.github.com/repos/mashlol/notify,https://api.github.com/repos/mashlol/notify/issues/56/labels{/name},https://api.github.com/repos/mashlol/notify/issues/56/comments,https://api.github.com/repos/mashlol/notify/issues/56/events,https://github.com/mashlol/notify/pull/56,https://api.github.com/repos/mashlol/notify/pulls/56
mashlol,notify,https://api.github.com/repos/mashlol/notify/issues/55,646885444,MDU6SXNzdWU2NDY4ODU0NDQ=,55,Spare communication channel for local Fire Department,67541101,closed,FALSE,NA,NA,4,2020-06-28T10:01:06Z,2020-07-03T05:52:32Z,2020-07-01T19:19:21Z,NONE,NA,"Hi

I would like to use Notify to inform a group of firefighters (15 persons) about alarm in our unit.
It will be use as a spare comms channel.
How I can inform a group of person instead of only on?

regards
Lukasz",NA,FALSE,https://api.github.com/repos/mashlol/notify,https://api.github.com/repos/mashlol/notify/issues/55/labels{/name},https://api.github.com/repos/mashlol/notify/issues/55/comments,https://api.github.com/repos/mashlol/notify/issues/55/events,https://github.com/mashlol/notify/issues/55,NA
mashlol,notify,https://api.github.com/repos/mashlol/notify/issues/54,443401699,MDU6SXNzdWU0NDM0MDE2OTk=,54,'Successfully sent notification' but no notification received,7347385,open,FALSE,NA,NA,3,2019-05-13T13:34:13Z,2021-02-20T10:27:08Z,NA,NONE,NA,"after running
./sh/notify.sh -t ""My message""
(after I registered with the key the android app generated of course)
the shell script prints this every time:
[notify] Successfully sent notification.
but no notification received on the android device.

I tried reinstalling the app, as a previous issue stated that helped him for a similar situation, but it did not solve the issue I am experiencing.",NA,FALSE,https://api.github.com/repos/mashlol/notify,https://api.github.com/repos/mashlol/notify/issues/54/labels{/name},https://api.github.com/repos/mashlol/notify/issues/54/comments,https://api.github.com/repos/mashlol/notify/issues/54/events,https://github.com/mashlol/notify/issues/54,NA
mashlol,notify,https://api.github.com/repos/mashlol/notify/issues/53,426979544,MDU6SXNzdWU0MjY5Nzk1NDQ=,53,Application can't be found anymore in PlayStore,42769194,open,FALSE,NA,NA,11,2019-03-29T13:12:56Z,2020-08-26T12:02:57Z,NA,NONE,NA,"Hi, it looks like it has been sadly removed from PlayStore as link in Readme isn't working anymore.
Was it by Google? I can still receive notifications from app however.",NA,FALSE,https://api.github.com/repos/mashlol/notify,https://api.github.com/repos/mashlol/notify/issues/53/labels{/name},https://api.github.com/repos/mashlol/notify/issues/53/comments,https://api.github.com/repos/mashlol/notify/issues/53/events,https://github.com/mashlol/notify/issues/53,NA
mashlol,notify,https://api.github.com/repos/mashlol/notify/issues/52,410853906,MDU6SXNzdWU0MTA4NTM5MDY=,52,Notifications can only be dismissed and not clicked to trigger intents,1023925,open,FALSE,NA,NA,1,2019-02-15T16:45:44Z,2019-02-22T16:44:06Z,NA,NONE,NA,"I would like to be able to click the notifications to trigger tasker events, but the click intent does not exist. I currently can only trigger the event by dismissing the notification.",NA,FALSE,https://api.github.com/repos/mashlol/notify,https://api.github.com/repos/mashlol/notify/issues/52/labels{/name},https://api.github.com/repos/mashlol/notify/issues/52/comments,https://api.github.com/repos/mashlol/notify/issues/52/events,https://github.com/mashlol/notify/issues/52,NA
mashlol,notify,https://api.github.com/repos/mashlol/notify/issues/51,405582968,MDExOlB1bGxSZXF1ZXN0MjQ5NTExMDky,51,Topic/update gradle,80726,closed,FALSE,NA,NA,1,2019-02-01T07:27:26Z,2020-12-09T06:54:06Z,2020-12-09T06:54:06Z,CONTRIBUTOR,NA,,NA,TRUE,https://api.github.com/repos/mashlol/notify,https://api.github.com/repos/mashlol/notify/issues/51/labels{/name},https://api.github.com/repos/mashlol/notify/issues/51/comments,https://api.github.com/repos/mashlol/notify/issues/51/events,https://github.com/mashlol/notify/pull/51,https://api.github.com/repos/mashlol/notify/pulls/51
mashlol,notify,https://api.github.com/repos/mashlol/notify/issues/50,405563691,MDExOlB1bGxSZXF1ZXN0MjQ5NDk2MTM2,50,Update sh script usage message.,80726,closed,FALSE,NA,NA,0,2019-02-01T05:59:36Z,2019-02-01T18:21:11Z,2019-02-01T18:21:10Z,CONTRIBUTOR,NA,Add the optional --title argument to the usage help message.,NA,TRUE,https://api.github.com/repos/mashlol/notify,https://api.github.com/repos/mashlol/notify/issues/50/labels{/name},https://api.github.com/repos/mashlol/notify/issues/50/comments,https://api.github.com/repos/mashlol/notify/issues/50/events,https://github.com/mashlol/notify/pull/50,https://api.github.com/repos/mashlol/notify/pulls/50
mashlol,notify,https://api.github.com/repos/mashlol/notify/issues/49,404340959,MDU6SXNzdWU0MDQzNDA5NTk=,49,Shell script fails on MacOS (Unexpected Positional Arguments),10133790,closed,FALSE,NA,NA,1,2019-01-29T15:18:36Z,2019-01-29T16:05:35Z,2019-01-29T16:05:35Z,NONE,NA,"On MacOS 10.14.3, using [this file](https://github.com/mashlol/notify/blob/master/sh/notify.sh), running `notify.sh` with or without any arguments returns `Unexpected positional arguments.`

When I add `echo $#` after line 56:
```
if [ ""$#"" -ne 0 ]
then
    echo ""Unexpected positional arguments.""
    echo $#
    exit 1
fi
```
It returns 6 when running without any positional arguments. It returns 8 when two positional arguments are used.

I know this script isn't intended to run on MacOS, but this seems like it's probably some tiny syntax difference that I'm not understanding.",NA,FALSE,https://api.github.com/repos/mashlol/notify,https://api.github.com/repos/mashlol/notify/issues/49/labels{/name},https://api.github.com/repos/mashlol/notify/issues/49/comments,https://api.github.com/repos/mashlol/notify/issues/49/events,https://github.com/mashlol/notify/issues/49,NA
mashlol,notify,https://api.github.com/repos/mashlol/notify/issues/48,392539916,MDU6SXNzdWUzOTI1Mzk5MTY=,48,Heads-up notification,884092,open,FALSE,NA,NA,1,2018-12-19T10:41:33Z,2019-02-26T20:08:47Z,NA,NONE,NA,"Hello,
thanks for this app! It is very useful and I can finally get the notifications I need directly on the phone, without needing to use chat applications such as Telegram or Slack.

I would like to suggest, if possible, to introduce [heads-up notifications](https://developer.android.com/guide/topics/ui/notifiers/notifications#Heads-up) when requested, because I think that just having the badge in the notification area is not very visible right now and if a notification happens while I am watching the phone I will not notice it immediately.

Thanks again!",NA,FALSE,https://api.github.com/repos/mashlol/notify,https://api.github.com/repos/mashlol/notify/issues/48/labels{/name},https://api.github.com/repos/mashlol/notify/issues/48/comments,https://api.github.com/repos/mashlol/notify/issues/48/events,https://github.com/mashlol/notify/issues/48,NA
mashlol,notify,https://api.github.com/repos/mashlol/notify/issues/47,388983402,MDU6SXNzdWUzODg5ODM0MDI=,47,Fails -- Error: could not handle the request,25355739,open,FALSE,NA,NA,0,2018-12-09T03:36:13Z,2018-12-09T03:36:13Z,NA,NONE,NA,$subj,NA,FALSE,https://api.github.com/repos/mashlol/notify,https://api.github.com/repos/mashlol/notify/issues/47/labels{/name},https://api.github.com/repos/mashlol/notify/issues/47/comments,https://api.github.com/repos/mashlol/notify/issues/47/events,https://github.com/mashlol/notify/issues/47,NA
mashlol,notify,https://api.github.com/repos/mashlol/notify/issues/46,387933489,MDU6SXNzdWUzODc5MzM0ODk=,46,"Bug of ""minus"" character",28715642,open,FALSE,NA,NA,0,2018-12-05T20:33:01Z,2018-12-05T20:33:01Z,NA,NONE,NA,"Hi,

There's a bug with the handling of minus sign if the text is starting with it. No matter if the string to send is inside '' or """".

notify -V
0.1.5

Examples:
notify --text '--blah'
  error: unknown option `--blah'


notify --text ""--blah""
  error: unknown option `--blah'


notify --text -blah
  Usage: notify [options]
[...]


notify --text ""blah""
[notify] Notifying [....]


notify --text ""-blah""
  Usage: notify [options]
[...]

Br,
B.",NA,FALSE,https://api.github.com/repos/mashlol/notify,https://api.github.com/repos/mashlol/notify/issues/46/labels{/name},https://api.github.com/repos/mashlol/notify/issues/46/comments,https://api.github.com/repos/mashlol/notify/issues/46/events,https://github.com/mashlol/notify/issues/46,NA
mashlol,notify,https://api.github.com/repos/mashlol/notify/issues/45,377095428,MDU6SXNzdWUzNzcwOTU0Mjg=,45,Add options to change notification LED color in the Android client,325476,open,FALSE,NA,NA,0,2018-11-03T21:36:08Z,2018-11-03T21:36:08Z,NA,NONE,NA,It would be nice if this can be changed in the Android client.,NA,FALSE,https://api.github.com/repos/mashlol/notify,https://api.github.com/repos/mashlol/notify/issues/45/labels{/name},https://api.github.com/repos/mashlol/notify/issues/45/comments,https://api.github.com/repos/mashlol/notify/issues/45/events,https://github.com/mashlol/notify/issues/45,NA
mashlol,notify,https://api.github.com/repos/mashlol/notify/issues/44,368820391,MDExOlB1bGxSZXF1ZXN0MjIxOTA3OTkw,44,Shell script improvements,5731555,closed,FALSE,NA,NA,1,2018-10-10T19:36:50Z,2018-10-10T20:09:56Z,2018-10-10T20:09:50Z,CONTRIBUTOR,NA,"This pull request includes various improvements to the shell script like better error and edge case handling, argument processing using getopt, safe escaping of special characters in the notification text and some general refactoring.  Moreover the --title option was added to allow specifying the notification title.",NA,TRUE,https://api.github.com/repos/mashlol/notify,https://api.github.com/repos/mashlol/notify/issues/44/labels{/name},https://api.github.com/repos/mashlol/notify/issues/44/comments,https://api.github.com/repos/mashlol/notify/issues/44/events,https://github.com/mashlol/notify/pull/44,https://api.github.com/repos/mashlol/notify/pulls/44
mashlol,notify,https://api.github.com/repos/mashlol/notify/issues/43,361931355,MDU6SXNzdWUzNjE5MzEzNTU=,43,Release a new version to play store,74952,closed,FALSE,NA,NA,5,2018-09-19T21:17:41Z,2018-10-15T16:35:23Z,2018-10-15T16:35:23Z,CONTRIBUTOR,NA,"I wanted to add longer notifications in the android app, but it was already done.

The version in the play store is an old one.

What about releasing a new version to the play store?",NA,FALSE,https://api.github.com/repos/mashlol/notify,https://api.github.com/repos/mashlol/notify/issues/43/labels{/name},https://api.github.com/repos/mashlol/notify/issues/43/comments,https://api.github.com/repos/mashlol/notify/issues/43/events,https://github.com/mashlol/notify/issues/43,NA
mashlol,notify,https://api.github.com/repos/mashlol/notify/issues/42,361593190,MDExOlB1bGxSZXF1ZXN0MjE2NTI0NzIz,42,Added curl option -g to notify.sh,74952,closed,FALSE,NA,NA,0,2018-09-19T06:14:01Z,2018-09-19T17:13:27Z,2018-09-19T17:13:27Z,CONTRIBUTOR,NA,"Passing a text with special characters {}[] to notify.sh was not possible. Using the option -g makes it possible.
See https://stackoverflow.com/questions/8333920/passing-a-url-with-brackets-to-curl",NA,TRUE,https://api.github.com/repos/mashlol/notify,https://api.github.com/repos/mashlol/notify/issues/42/labels{/name},https://api.github.com/repos/mashlol/notify/issues/42/comments,https://api.github.com/repos/mashlol/notify/issues/42/events,https://github.com/mashlol/notify/pull/42,https://api.github.com/repos/mashlol/notify/pulls/42
mashlol,notify,https://api.github.com/repos/mashlol/notify/issues/41,348077688,MDU6SXNzdWUzNDgwNzc2ODg=,41,Store regFile Path in env var,29665732,open,FALSE,NA,NA,0,2018-08-06T20:51:40Z,2018-10-13T23:11:19Z,NA,NONE,NA,"Using this [module](https://www.npmjs.com/package/dotenv) store the path of the regFile as `NOTIFY_REGFILE_PATH` an environment varriable. 

This is in lieu of #40. ",NA,FALSE,https://api.github.com/repos/mashlol/notify,https://api.github.com/repos/mashlol/notify/issues/41/labels{/name},https://api.github.com/repos/mashlol/notify/issues/41/comments,https://api.github.com/repos/mashlol/notify/issues/41/events,https://github.com/mashlol/notify/issues/41,NA
mashlol,notify,https://api.github.com/repos/mashlol/notify/issues/40,348058765,MDU6SXNzdWUzNDgwNTg3NjU=,40,Config file for .notifyreg location,29665732,closed,FALSE,NA,NA,1,2018-08-06T19:49:34Z,2018-08-06T22:09:33Z,2018-08-06T22:09:33Z,NONE,NA,"Most CLI's that store data files have the option to specify where they would like the file to be stored. Right now it is hard coded. I was thinking of `.notifyconfig` file:
```
{
  ""regFilePath"" : ""~/.notifyreg""
}
```

It would also help with testing (#38 ). I was using mock-js to create a mock filesystem for the tests but that creates intermitten issues. With a config file I could change the file before executing tests.",NA,FALSE,https://api.github.com/repos/mashlol/notify,https://api.github.com/repos/mashlol/notify/issues/40/labels{/name},https://api.github.com/repos/mashlol/notify/issues/40/comments,https://api.github.com/repos/mashlol/notify/issues/40/events,https://github.com/mashlol/notify/issues/40,NA
